ACK_ID,ROW_ORDER,PEN_CONTRIB_EMPLR_NAME,PEN_CONTRIB_EMPLR_EIN,PEN_CONTRIB_EMPLR_AMT,PEN_CONTRIB_EMPLR_CBA_EXP_IND,PEN_CONTRIB_EMPLR_CBA_EXP_DATE,PEN_CONTR_EMPLR_MULTI_RATE_IND,PEN_CONTR_EMPLR_MULTI_RATE_AMT,PEN_CONTRIB_EMPLR_BASE_CD,PEN_CONTR_EMPLR_OTH_BASE_TEXT
"20141006133551P040034450679001",10,"UNITED REFRACTORIES INC","341053158",83534,,"2015-04-30",,5,"1",
"20141006133551P040034450679001",9,"BRICKLAYERS LOCAL NO 5 OHIO WELFARE FUND","340754400",99464,,"2015-04-30",,4.58,"1",
"20141006133551P040034450679001",8,"RG SMITH CO INC","463678463",118170,,"2015-04-30",,5,"1",
"20141006133551P040034450679001",7,"COON CAULKING AND RESTORATION INC","611102289",60794,,"2015-04-30",,5,"1",
"20141006133551P040034450679001",6,"STANLEY MILLER CONSTRUCTION CO","341235188",60932,,"2015-04-30",,5,"1",
"20141006133551P040034450679001",5,"OHIO STATE BRICKLAYERS","316064918",64589,,"2015-04-30","1",0,,
"20141006133551P040034450679001",4,"BRICKLAYERS LOCAL NO 7 OHIO","341843623",80987,,"2015-04-30","1",0,,
"20141006133551P040034450679001",3,"UNITED REFRACTORIES INC","341053158",83534,,"2015-04-30",,5,"1",
"20141006133551P040034450679001",2,"BRICKLAYERS LOCAL NO 5 OHIO WELFARE FUND","340754400",99464,,"2015-04-30",,4.58,"1",
"20141006133551P040034450679001",1,"RG SMITH CO INC","463678463",118170,,"2015-04-30",,5,"1",
"20141006140619P040013812973001",1,,,,"0",,"0",,,
"20141006140637P040013813421001",1,,,,"0",,"0",,,
"20141003155950P040011948799004",1,"FT MYER CONSTRUCTION","540956585",238300,,"2017-05-31",,1.65,"1",
"20141006073006P030013613213001",4,"KLEIN ELECTRIC","410957918",64748,,"2015-04-30",,4.4,"1",
"20141006073006P030013613213001",3,"QUADE ELECTRIC","830403748",89749,,"2015-08-31",,4.4,"1",
"20141006073006P030013613213001",2,"AVON ELECTRIC","411304311",165064,,"2015-05-31",,4.4,"1",
"20141006073006P030013613213001",1,"DESIGN ELECTRIC","411223438",677679,,"2015-04-30",,4.4,"1",
"20141006133602P040001844425001",1,,,,"0",,"0",,,
"20141006141302P030013821901001",1,,,,"0",,"0",,,
"20141003124249P040011715119001",6,,,,"0",,"0",,,
"20141003124249P040011715119001",5,,,,"0",,"0",,,
"20141003124249P040011715119001",4,,,,"0",,"0",,,
"20141003124249P040011715119001",3,,,,"0",,"0",,,
"20141003124249P040011715119001",2,,,,"0",,"0",,,
"20141003124249P040011715119001",1,,,,"0",,"0",,,
"20141006093247P040001823273004",2,"KEYSTONE FOODS LLC","233073393",191952,,"2016-12-17",,86,"4","MONTHLY"
"20141006093247P040001823273004",1,"CHIEF SUPERMARKETS, INC.","344430575",258170,,"2014-11-09","1",.24,"1",
"20141006093604P040013622525001",1,"GAL MFG CORP","132595595",281127,"0",,"0",3.23,"4","3.23% BASE WAGE MAX"
"20141006094312P040013625437001",6,"O'CONNELL ELECTRIC","160950645",102612,,"2014-05-31",,5.75,"1",
"20141006094312P040013625437001",5,"HALLSTROM-CLARK","251803522",85163,,"2014-05-31",,5.75,"1",
"20141006094312P040013625437001",4,"BLACKHAWK NEFF","251220937",95406,,"2014-05-31",,5.75,"1",
"20141006094312P040013625437001",3,"NE OHIO ELECTRIC","341921661",448174,,"2014-05-31",,5.75,"1",
"20141006094312P040013625437001",2,"NEWCO ELECTRIC","251545393",110588,,"2014-05-31",,5.75,"1",
"20141006094312P040013625437001",1,"CHURCH AND MURDOCK","251213430",434701,,"2014-05-31",,5.75,"1",
"20141003104714P030030808327001",8,"METHODIST HOSPITAL","363465840",7059561,"1",,"1",,,
"20141003104714P030030808327001",7,"UNITED HOSPITAL, INC","363261413",8190736,"1",,"1",,,
"20141003104714P030030808327001",6,"ALLINA HEALTH SYSTEMS - MERCY HOSPI","363261413",6786303,"1",,"1",,,
"20141003104714P030030808327001",5,"ALLINA HEALTH SYSTEMS - ABBOTT NORTHWESTERN HOSPI","363261413",13752687,"1",,"1",,,
"20141003104714P030030808327001",4,"FAIRVIEW RIVERSIDE","410991680",7310894,"1",,"1",,,
"20141003104714P030030808327001",3,"FAIRVIEW SOUTHDALE","410991680",6606792,"1",,"1",,,
"20141003104714P030030808327001",2,"NORTH MEMORIAL MEDICAL CENTER","410729979",8697553,"1",,"1",,,
"20141003104714P030030808327001",1,"CHILDREN'S HEALTH CARE - MINNEAPOLIS","411754276",7078699,"1",,"1",,,
"20141003124708P030030946103001",1,,,,"0",,"0",,,
"20141003213741P040012045005001",1,,,,"0",,"0",,,
"20141006082728P040012497007001",1,,,,"0",,"0",,,
"20141006094413P040013625789001",1,,,,"0",,"0",,,
"20141006094508P040013626237005",6,"ALBINA PIPE BENDING CO,","930561103",88070,,"2016-11-30",,2.05,"1",
"20141006094508P040013626237005",5,"GTE METAL FABRICATORS, INC.","930810896",93139,,"2014-11-30",,2.1,"1",
"20141006094508P040013626237005",4,"THE WESTERN GROUP","930467390",150324,,"2015-09-30",,1.85,"1",
"20141006094508P040013626237005",3,"CANRON WESTERN CONSTRUCTION","200339953",249909,,"2017-10-31",,1.85,"1",
"20141006094508P040013626237005",2,"FOUGHT & COMPANY","930630803",320460,,"2017-09-30",,1.85,"1",
"20141006094508P040013626237005",1,"OREGON IRON WORKS","930494637",722442,,"2015-08-31",,1.7,"1",
"20141006123022P030011341487001",5,"MOUNTAIN WESTERN LOG SCALING","930379111",59897,,"2017-05-31",,91.4,"4","MONTHLY"
"20141006123022P030011341487001",4,"PACIFIC RIM LOG SCALING","912076426",79213,,"2016-05-31",,91.4,"4","MONTHLY"
"20141006123022P030011341487001",3,"SIERRA PINE, LTD","680257355",86738,,"2016-05-31",,91.4,"4","MONTHLY"
"20141006123022P030011341487001",2,"COLLINS PINE CO.","931271850",95909,,"2016-05-31",,91.4,"4","MONTHLY"
"20141006123022P030011341487001",1,"SIERRA PACIFIC INDUSTRIES","680396272",317735,,"2016-05-31",,91.4,"4","MONTHLY"
"20141005105549P040013056621001",1,,,,"0",,"0",,,
"20141003125937P040002691989001",1,,,,"0",,"0",,,
"20141003150013P040011829357002",3,"MMC CONTRACTORS NE INC","222503530",361540,,"2014-04-30",,9.23,"1",
"20141003150013P040011829357002",2,"BINSKY & SNYDER INC","221530421",612546,,"2014-04-30",,9.23,"1",
"20141003150013P040011829357002",1,"F & G MECHANICAL","222118608",886750,,"2014-04-30",,9.23,"1",
"20141003150059P040011829997001",6,"MID-WEST ELECTRIC","760226860",125630,,"2015-08-30",,1.32,"1",
"20141003150059P040011829997001",5,"MELTON ELECTRIC","741614813",194969,,"2015-08-30",,1.32,"1",
"20141003150059P040011829997001",4,"FISK ELECTRIC COMPANY","740626360",260918,,"2015-08-30",,1.32,"1",
"20141003150059P040011829997001",3,"C.F. MCDONALD ELECTRIC","741540453",73965,,"2015-08-30",,1.32,"1",
"20141003150059P040011829997001",2,"BRITAIN ELECTRIC","741089726",78860,,"2015-08-30",,1.32,"1",
"20141003150059P040011829997001",1,"APPLIED TECHNOLOGY DIVISION","541920428",90335,,"2015-08-30",,1.32,"1",
"20141003150641P030009925807001",1,,,,"0",,"0",,,
"20141006103310P030002945045001",1,,,,"0",,"0",,,
"20141006134448P040012690159001",1,,,,"0",,"0",,,
"20141006134517P040012690463001",1,,,,"0",,"0",,,
"20141006095322P040003058917001",6,,,,"0",,"0",,,
"20141006095322P040003058917001",5,,,,"0",,"0",,,
"20141006095322P040003058917001",4,,,,"0",,"0",,,
"20141006095322P040003058917001",3,,,,"0",,"0",,,
"20141006095322P040003058917001",2,,,,"0",,"0",,,
"20141006095322P040003058917001",1,,,,"0",,"0",,,
"20141006135349P030011462911001",1,,,,"0",,"0",,,
"20141003110901P030012240573001",1,,,,"0",,"0",,,
"20141003164911P030001704121005",1,"EMPIRE MERCHANTS LLC","205431037",1256730,,"2014-10-31",,280,"4","MONTHLY"
"20141004104911P040012092767001",1,"NEWTRON BEAUMONT LLC","272287372",3328277,,"2014-09-28",,3.75,"1",
"20141005142515P030002849061001",1,,,,"0",,"0",,,
"20141006083535P040012499055001",1,,,,"0",,"0",,,
"20141006104409P040012588607001",1,,,,"0",,"0",,,
"20141003120651P030030883575001",2,"J.P. PHILLIPS, INC.","362384294",176514,,"2015-05-31",,7.35,"1",
"20141003120651P030030883575001",1,"J&E DUFF, INC.","362521494",312663,,"2017-05-31",,7.35,"1",
"20141003121243P040011703199001",3,"FALL RIVER ELECTRICAL","042557687",141536,"0","2014-08-31","0",0,"4","22% OF GROSS WAGES"
"20141003121243P040011703199001",2,"STONE & WEBSTER CONSTRUCTION","721515465",144053,"0","2014-08-31","0",0,"4","22% OF GROSS WAGES"
"20141003121243P040011703199001",1,"MASS ELECTRIC","041590230",300219,"0","2014-08-31","0",0,"4","22% OF GROSS WAGES"
"20141003131622P040031506945001",1,,,,"0",,"0",,,
"20141006104736P030011199583001",1,,,,"0",,"0",,,
"20141006143107P040013843533001",1,,,,"0",,"0",,,
"20141003122559P030030911927001",1,,,,"0",,"0",,,
"20141003123008P040011708415003",6,"J J WHITE","231216160",927516,,,"1",0,"1",
"20141003123008P040011708415003",5,"NOOTER CONSTRUCTION","431219718",3136655,,"2014-06-15","1",0,"1",
"20141003123008P040011708415003",4,"BINISKY & SYNDER","211530421",1293410,,"2014-06-15","1",0,"1",
"20141003123008P040011708415003",3,"MODERN CONTROLS","510320265",952702,,"2014-06-15","1",0,"1",
"20141003123008P040011708415003",2,"CUSHMAN AND WAKEFIELD","132625361",747193,,"2014-06-15","1",0,"1",
"20141003123008P040011708415003",1,"ID GRIFFITH","510060238",1650474,,"2014-06-15","1",0,"1",
"20141003132207P040001611753001",6,,,,"0",,"0",,,
"20141003132207P040001611753001",5,,,,"0",,"0",,,
"20141003132207P040001611753001",4,,,,"0",,"0",,,
"20141003132207P040001611753001",3,,,,"0",,"0",,,
"20141003132207P040001611753001",2,,,,"0",,"0",,,
"20141003132207P040001611753001",1,,,,"0",,"0",,,
"20141004133818P040031312775001",1,,,,"0",,"0",,,
"20141006105658P040012610719004",3,"GAMMA USA INC","208931854",1701622,,"2014-07-01",,10.42,"1",
"20141006105658P040012610719004",2,"TOWER INSTALLATION LLC","223775245",4011777,,"2014-07-01",,10.42,"1",
"20141006105658P040012610719004",1,"BENSON INDUSTRIES LLC","930471970",3178283,,"2014-07-01",,10.42,"1",
"20141006114306P030013762381001",6,,,,"0",,"0",,,
"20141006114306P030013762381001",5,,,,"0",,"0",,,
"20141006114306P030013762381001",4,,,,"0",,"0",,,
"20141006114306P030013762381001",3,,,,"0",,"0",,,
"20141006114306P030013762381001",2,,,,"0",,"0",,,
"20141006114306P030013762381001",1,,,,"0",,"0",,,
"20141006143129P040013844173002",3,"COLLINS, D.A.","141403204",163604,"1",,"1",,,
"20141006143129P040013844173002",2,"MURNANE CONSTRUCTION","141827655",148623,"1",,"1",,,
"20141006143129P040013844173002",1,"PERRAS EXCAVATING","150615489",461825,"1",,"1",,,
"20141006143146P040013844621001",1,,,,"0",,"0",,,
"20141003132718P040011769885001",6,,,,"0",,"0",,,
"20141003132718P040011769885001",5,,,,"0",,"0",,,
"20141003132718P040011769885001",4,,,,"0",,"0",,,
"20141003132718P040011769885001",3,,,,"0",,"0",,,
"20141003132718P040011769885001",2,,,,"0",,"0",,,
"20141003132718P040011769885001",1,,,,"0",,"0",,,
"20141003151755P040011843885001",1,,,,"0",,"0",,,
"20141004162330P030010266703001",1,,,,"0",,"0",,,
"20141006084500P040012507103001",6,,,,"0",,"0",,,
"20141006084500P040012507103001",5,,,,"0",,"0",,,
"20141006084500P040012507103001",4,,,,"0",,"0",,,
"20141006084500P040012507103001",3,,,,"0",,"0",,,
"20141006084500P040012507103001",2,,,,"0",,"0",,,
"20141006084500P040012507103001",1,,,,"0",,"0",,,
"20141006115523P040012649263001",1,"EPPENDORF SERVICES, INC.","113225298",216574,,"2015-11-30","1",8.54,"1",
"20141006085746P040035575009001",6,,,,"0",,"0",,,
"20141006085746P040035575009001",5,,,,"0",,"0",,,
"20141006085746P040035575009001",4,,,,"0",,"0",,,
"20141006085746P040035575009001",3,,,,"0",,"0",,,
"20141006085746P040035575009001",2,,,,"0",,"0",,,
"20141006085746P040035575009001",1,,,,"0",,"0",,,
"20141006090108P040001819369001",1,,,,"0",,"0",,,
"20141006090325P040001819961001",1,,,,"0",,"0",,,
"20141006124410P040034372567002",5,"DONALD A PUSEY","232300685",161620,,"2017-05-28",,6.67,"1",
"20141006124410P040034372567002",4,"WILLIAM H. CLINGER CORP.","231538466",337467,,"2017-05-28",,6.67,"1",
"20141006124410P040034372567002",3,"MATRIX SERVICES","221605295",201541,,"2017-05-28",,6.67,"1",
"20141006124410P040034372567002",2,"J.R. METZGER INC.","231745444",504810,,"2017-05-28",,6.67,"1",
"20141006124410P040034372567002",1,"HATZEL & BUEHLER INC.","130828930",404007,,"2017-05-28",,6.67,"1",
"20141006132739P030011419183001",1,,,,"0",,"0",,,
"20141002091555P030009327471001",2,"STILES & HART BRICK COMPANY","060552365",59799,"0","2015-03-31","0",303.62,"4","MONTHLY"
"20141002091555P030009327471001",1,"GLEN-GERY CORPORATION","310943426",430724,"0","2015-09-30","0",310.32,"4","MONTHLY"
"20141001150853P030010692797001",1,,,,"0",,"0",,,
"20141002091927P030009328159003",9,"JOSEPH BALDWINN","161450674",96711,,"2017-06-30","1",,,
"20141002091927P030009328159003",8,"JOHN C. LOWERY, INC.","160972064",113740,,"2017-06-30","1",,,
"20141002091927P030009328159003",7,"ECONOMY PAVING CO., INC","160951911",90850,,"2016-03-11","1",,,
"20141002091927P030009328159003",6,"CP WARD, INC","160679090",130896,,"2016-03-11","1",,,
"20141002091927P030009328159003",5,"ANDREW R. MANCINI ASSOC.","160926056",144251,,"2017-06-30","1",,,
"20141002091927P030009328159003",4,"QUALITY STRUCTURES","161389205",113467,,"2017-06-30","1",,,
"20141002091927P030009328159003",3,"LABORERS LOCAL 589","166062418",704365,,"2017-06-30","1",,,
"20141002091927P030009328159003",2,"WELLIVER MCGUIRE, INC.","161303633",100197,,"2017-06-30","1",,,
"20141002091927P030009328159003",1,"STREETER ASSOCIATES, INC.","160733449",262666,,"2017-06-30","1",,,
"20141002112957P030011343261001",1,,,,"0",,"0",,,
"20141002113025P040010829631001",1,,,,"0",,"0",,,
"20141003063343P030030493527001",6,,,,"0",,"0",,,
"20141003063343P030030493527001",5,,,,"0",,"0",,,
"20141003063343P030030493527001",4,,,,"0",,"0",,,
"20141003063343P030030493527001",3,,,,"0",,"0",,,
"20141003063343P030030493527001",2,,,,"0",,"0",,,
"20141003063343P030030493527001",1,,,,"0",,"0",,,
"20141003064512P040002654933001",1,,,,"0",,"0",,,
"20141001133016P040010501821001",1,,,,"0",,"0",,,
"20141001133056P030001500777001",1,,,,"0",,"0",,,
"20141003065948P040029368887001",1,,,,"0",,"0",,,
"20141003093154P030030707639001",6,,,,"0",,"0",,,
"20141003093154P030030707639001",5,,,,"0",,"0",,,
"20141003093154P030030707639001",4,,,,"0",,"0",,,
"20141003093154P030030707639001",3,,,,"0",,"0",,,
"20141003093154P030030707639001",2,,,,"0",,"0",,,
"20141003093154P030030707639001",1,,,,"0",,"0",,,
"20141001133656P040026724871001",1,,,,"0",,"0",,,
"20141001151841P040026850215004",5,"JDS MASONRY INC","431448790",236904,"1","2015-05-31","1",4.6,"1",
"20141001151841P040026850215004",4,"JOHN J SMITH MASONRY CO","431101006",269368,"1","2015-05-31","1",4.6,"1",
"20141001151841P040026850215004",3,"WESTERN WATERPROOFING","430634668",180189,"1","2015-05-31","1",4.6,"1",
"20141001151841P040026850215004",2,"LEONARD MASONRY INC","431152040",260413,"1","2015-05-31","1",4.6,"1",
"20141001151841P040026850215004",1,"HEITKAMP MASONRY INC","430922024",183981,"1","2015-05-31","1",4.6,"1",
"20141002093705P030001578393001",1,,,,"0",,"0",,,
"20141002093933P030001578745001",6,,,,"0",,"0",,,
"20141002093933P030001578745001",5,,,,"0",,"0",,,
"20141002093933P030001578745001",4,,,,"0",,"0",,,
"20141002093933P030001578745001",3,,,,"0",,"0",,,
"20141002093933P030001578745001",2,,,,"0",,"0",,,
"20141002093933P030001578745001",1,,,,"0",,"0",,,
"20141002115336P030009491343001",5,"UNIFORM SANITATIONMENS ASSC LOCAL 831","135652933",109652,"0",,"0",1.5,"4","NENBER/MONTH"
"20141002115336P030009491343001",4,"TEAMSTERS LOCAL 804 IBT","111603598",115459,"0",,"0",1.5,"4","MEMBER/MONTH"
"20141002115336P030009491343001",3,"IBT LOCAL UNION 272","130756120",127754,"0",,"0",1.5,"4","MEMBER/MONTH"
"20141002115336P030009491343001",2,"TEAMSTERS LOCAL 210 IBT","131692466",162945,"0",,"0",1.5,"4","MEMBER/MONTH"
"20141002115336P030009491343001",1,"CITY EMPLOYEES UNION LOCAL 237 IBT","135616651",385329,"0",,"0",1.5,"4","MEMBER/MONTH"
"20141002115638P040002550997001",1,,,,"0",,"0",,,
"20141002120036P030009500863001",1,,,,"0",,"0",,,
"20141002125717P030029938161001",1,,,,"0",,"0",,,
"20141002153727P040011072733001",1,"YWCA OF SEATTLE-KING-SNOHOMISH","910482890",770272,"0",,"0",10,"4","PERCENT"
"20141001153419P030027939847001",6,,,,"0",,"0",,,
"20141001153419P030027939847001",5,,,,"0",,"0",,,
"20141001153419P030027939847001",4,,,,"0",,"0",,,
"20141001153419P030027939847001",3,,,,"0",,"0",,,
"20141001153419P030027939847001",2,,,,"0",,"0",,,
"20141001153419P030027939847001",1,,,,"0",,"0",,,
"20141002125844P040010942623001",1,,,,"0",,"0",,,
"20141002154955P030009582959001",1,,,,"0",,"0",,,
"20141002155320P040028579607001",1,,,,"0",,"0",,,
"20141002155351P030009583823001",1,,,,"0",,"0",,,
"20141002131337P030009542559001",2,,,,"0",,"0",,,
"20141002131337P030009542559001",1,,,,"0",,"0",,,
"20141003081118P040011368847001",1,,,,"0",,"0",,,
"20141003093548P030030713431001",1,,,,"0",,"0",,,
"20141001163843P030028054199001",1,,,,"0",,"0",,,
"20141002103939P040028209767001",1,,,,"0",,"0",,,
"20141002131458P030009543215001",1,,,,"0",,"0",,,
"20141002140307P040011041581001",6,,,,"0",,"0",,,
"20141002140307P040011041581001",5,,,,"0",,"0",,,
"20141002140307P040011041581001",4,,,,"0",,"0",,,
"20141002140307P040011041581001",3,,,,"0",,"0",,,
"20141002140307P040011041581001",2,,,,"0",,"0",,,
"20141002140307P040011041581001",1,,,,"0",,"0",,,
"20141001170341P030010726797001",1,,,,"0",,"0",,,
"20141001200529P030009208319001",1,,,,"0",,"0",,,
"20141002104837P040010774815001",1,,,,"0",,"0",,,
"20141002104936P040010775983001",1,,,,"0",,"0",,,
"20141002140631P030000159867001",1,,,,"0",,"0",,,
"20141002141029P030029477015001",1,,,,"0",,"0",,,
"20141001144822P040010353215001",1,,,,"0",,"0",,,
"20141002141744P040002567989001",1,,,,"0",,"0",,,
"20141002141933P040011046829001",1,,,,"0",,"0",,,
"20141002142216P030029489191001",1,,,,"0",,"0",,,
"20141002150601P030002481333001",1,,,,"0",,"0",,,
"20141001203358P040028695489001",2,,,,"0",,"0",,,
"20141001203358P040028695489001",1,,,,"0",,"0",,,
"20141002151232P040011097903001",1,,,,"0",,"0",,,
"20141002151514P040011101039002",4,"UFCW LOCAL 534","370153180",6077,,"2014-10-19",,1.65,"1",
"20141002151514P040011101039002",3,"SCHNUCKS GROCERY","430726776",82036,,"2014-10-19",,1.45,"1",
"20141002151514P040011101039002",2,"SHOP N SAVE","431264966",94881,,"2014-10-19",,1.45,"1",
"20141002151514P040011101039002",1,"SCHNUCKS NON-FUND","430726776",105441,,"2014-10-19",,1.45,"1",
"20141002151514P040011101039003",2,"SHOP N SAVE","431264966",221073,,"2014-12-14",,1.62,"1",
"20141002151514P040011101039003",1,"SCHNUCKS MARKETS","430726776",519860,,"2014-12-14",,1.62,"1",
"20141002151514P040011101039003",5,"SCHUETTE STORES","370506210",64275,,"2013-11-03",,1.98,"1",
"20141002151514P040011101039003",4,"DIERBERGS MARKETS","430863198",72745,,"2014-12-14",,1.62,"1",
"20141002151514P040011101039003",3,"CAPRI","370803341",96725,,"2014-05-31",,1.98,"1",
"20141002151702P040011102431001",1,,,,"0",,"0",,,
"20141002180024P040011162655001",2,"TOPPING OUT INC.","421115854",1379418,"1",,"1",,,
"20141002180024P040011162655001",1,"KIEWIT BUILDING GROUP","203184744",1543962,"1",,"1",,,
"20141003095147P030012158957001",1,,,,"0",,"0",,,
"20141002090004P040010684671001",4,"PAZZALUNA","411823893",16620,,"2014-03-31",,.35,"1",
"20141002090004P040010684671001",3,"DOUBLETREE ST. PAUL","411750345",23707,,"2014-11-30",,.35,"1",
"20141002090004P040010684671001",2,"CROWNE PLAZA RIVERFRONT","411750345",78068,,"2014-11-30",,.35,"1",
"20141002090004P040010684671001",1,"ST. PAUL HOTEL","411942197",97639,,"2014-11-30",,.35,"1",
"20141002090858P030009325695001",8,"QINETIQ NORTH AMERICA, INC","611493470",86030,,"2015-07-31",,2.58,"1",
"20141002090858P030009325695001",7,"W HARRIS GSC, INC","820371553",118202,"1",,"1",2.5,"1",
"20141002090858P030009325695001",6,"Q SERVICES & TECHNOLOGIES, INC","820499586",191640,"1",,"1",2.3,"1",
"20141002090858P030009325695001",5,"E&S DIVERSIFIED SERVICES INC","920078539",213630,"1",,"1",2.5,"1",
"20141002090858P030009325695001",4,"TRAINING REHABILITATION AND CAREER","820460224",228542,"1",,"1",2,"1",
"20141002090858P030009325695001",3,"TRUSTED HANDS SERVICES INC","593101475",106248,"1",,"1",2.5,"1",
"20141002090858P030009325695001",2,"LOGISTICAL CUSTOMER SERVICE INC","010696270",85056,"1",,"1",2,"1",
"20141002090858P030009325695001",1,"ABACUS BUSINESS SOLUTIONS","521328215",196207,,"2015-02-14",,2.58,"1",
"20141002160819P040011123167001",6,,,,"0",,"0",,,
"20141002160819P040011123167001",5,,,,"0",,"0",,,
"20141002160819P040011123167001",4,,,,"0",,"0",,,
"20141002160819P040011123167001",3,,,,"0",,"0",,,
"20141002160819P040011123167001",2,,,,"0",,"0",,,
"20141002160819P040011123167001",1,,,,"0",,"0",,,
"20141003100740P030030756551001",1,,,,"0",,"0",,,
"20141001135637P040010509597001",1,,,,"0",,"0",,,
"20141001135915P040010510573001",1,,,,"0",,"0",,,
"20141001154618P040010375583001",1,,,,"0",,"0",,,
"20141002100002P030029757905001",1,,,,"0",,"0",,,
"20141001140613P040026757143001",6,,,,"0",,"0",,,
"20141001140613P040026757143001",5,,,,"0",,"0",,,
"20141001140613P040026757143001",4,,,,"0",,"0",,,
"20141001140613P040026757143001",3,,,,"0",,"0",,,
"20141001140613P040026757143001",2,,,,"0",,"0",,,
"20141001140613P040026757143001",1,,,,"0",,"0",,,
"20141002161640P040001549177001",1,,,,"0",,"0",,,
"20141002193257P030009700863001",7,"JEWISH COMMUNITY FOUNDATION OF LOS ANGELES","956111928",439576,,"2016-06-30",,.28,"4","PER DOLLAR OF SALARY"
"20141002193257P030009700863001",6,"JEWISH VOCATIONAL SERVICE","951691012",476604,,"2016-06-30",,.28,"4","PER DOLLAR OF SALARY"
"20141002193257P030009700863001",5,"BET TZEDEK","237304205",610916,,"2016-08-31",,.28,"4","PER DOLLAR OF SALARY"
"20141002193257P030009700863001",4,"AVIVA FAMILY AND CHILDREN SERVICES","951693716",575834,,"2099-01-01",,.28,"4","PER DOLLAR OF SALARY"
"20141002193257P030009700863001",3,"JEWISH FEDERATION COUNCIL","951643388",1428589,,"2016-06-30",,.28,"4","PER DOLLAR OF SALARY"
"20141002193257P030009700863001",2,"JEWISH FAMILY SERVICES","951691013",1432887,,"2016-06-30",,.28,"4","PER DOLLAR OF SALARY"
"20141002193257P030009700863001",1,"VISTA DEL MAR CHILD AND FAMILY SERVICES","951647832",2314817,,"2099-01-01",,.28,"4","PER DOLLAR OF SALARY"
"20141002193845P030011699965001",1,,,,"0",,"0",,,
"20141001141335P040010311135001",1,,,,"0",,"0",,,
"20141001142533P030001505465001",5,"UNITED ROOFING","341006391",62500,"0","2015-06-30","0",9.3,"1",
"20141001142533P030001505465001",4,"M J WEISS ROOFING COMPANY","341651982",81934,"0","2015-06-30","0",9.3,"1",
"20141001142533P030001505465001",3,"WOLFE'S ROOFING COMPANY","310919410",126068,"0","2015-06-30","0",9.3,"1",
"20141001142533P030001505465001",2,"FRED CHRISTEN & SONS ROOFING","344204250",273559,"0","2015-06-30","0",9.3,"1",
"20141001142533P030001505465001",1,"NORDMAN ROOFING COMPANY","344417131",294627,"0","2015-06-30","0",9.3,"1",
"20141002061957P030011118829001",1,,,,"0",,"0",,,
"20141002123444P030009527039001",6,,,,"0",,"0",,,
"20141002123444P030009527039001",5,,,,"0",,"0",,,
"20141002123444P030009527039001",4,,,,"0",,"0",,,
"20141002123444P030009527039001",3,,,,"0",,"0",,,
"20141002123444P030009527039001",2,,,,"0",,"0",,,
"20141002123444P030009527039001",1,,,,"0",,"0",,,
"20141002142839P040029931969001",1,,,,"0",,"0",,,
"20141002212234P030011794861001",1,,,,"0",,"0",,,
"20141001160037P030010711469001",1,,,,"0",,"0",,,
"20141002070006P030011139981001",1,,,,"0",,"0",,,
"20141002070132P040010659567001",1,,,,"0",,"0",,,
"20141002102339P040028196055001",1,,,,"0",,"0",,,
"20141002143339P040029938081001",1,,,,"0",,"0",,,
"20141002164408P040028644071001",5,"DYNALECTRIC","520973205",1286231,"0","2016-12-31","0",4.9,"1",
"20141002164408P040028644071001",4,"CHRISTENSON ELECTRIC INC","930502175",1306117,"0","2016-12-31","0",4.9,"1",
"20141002164408P040028644071001",3,"E C COMPANY","930902566",2843966,"0","2016-12-31","0",4.9,"1",
"20141002164408P040028644071001",2,"ROSENDIN ELECTRIC INC","941242813",2762630,"0","2016-12-31","0",4.9,"1",
"20141002164408P040028644071001",1,"OREGON ELECTRIC GROUP","930472316",6362719,"0","2016-12-31","0",4.9,"1",
"20141003090356P040001591145001",1,,,,"0",,"0",,,
"20141003090642P040001591225001",6,,,,"0",,"0",,,
"20141003090642P040001591225001",5,,,,"0",,"0",,,
"20141003090642P040001591225001",4,,,,"0",,"0",,,
"20141003090642P040001591225001",3,,,,"0",,"0",,,
"20141003090642P040001591225001",2,,,,"0",,"0",,,
"20141003090642P040001591225001",1,,,,"0",,"0",,,
"20141003090731P040029466663001",1,,,,"0",,"0",,,
"20141002075506P040010669055001",4,"ALSTOM POWER","061553604",256124,"1","2017-06-30",,5.24,"1",
"20141002075506P040010669055001",3,"DATWYLER PHARMA, INC.","222327412",1103521,"1","2014-06-30",,1.97,"1",
"20141002075506P040010669055001",2,"BWAY CORPORATION","363624491",515603,"1","2015-11-06",,1.64,"1",
"20141002075506P040010669055001",1,"SLANT/FIN CORPORATION","111605575",264901,"1","2017-01-25",,1.03,"1",
"20141002112518P030009458239001",6,,,,"0",,"0",,,
"20141002112518P030009458239001",5,,,,"0",,"0",,,
"20141002112518P030009458239001",4,,,,"0",,"0",,,
"20141002112518P030009458239001",3,,,,"0",,"0",,,
"20141002112518P030009458239001",2,,,,"0",,"0",,,
"20141002112518P030009458239001",1,,,,"0",,"0",,,
"20141002144727P030011517453001",1,,,,"0",,"0",,,
"20141002144841P040011068367001",6,"WESTERN TILE CONTRACTORS","910656191",167146,,"2015-05-31",,4.58,"1",
"20141002144841P040011068367001",5,"J & S MASONRY","820403473",220651,,"2015-05-31",,4.58,"1",
"20141002144841P040011068367001",4,"FAIRWEATHER MASONRY INC","600107328",172212,,"2015-05-31",,4.58,"1",
